,estado_abrev,id_municipio,ano,numero_obitos
113678,PR,4120804,2016,134
113679,PR,4120853,2016,39
113680,PR,4120903,2016,218
113681,PR,4121000,2016,81
113682,PR,4121109,2016,40
113683,PR,4121208,2016,143
113684,PR,4121257,2016,20
113685,PR,4121307,2016,39
113686,PR,4121356,2016,25
113687,PR,4121406,2016,116
113688,PR,4121505,2016,117
113689,PR,4121604,2016,54
113690,PR,4121703,2016,201
113691,PR,4121752,2016,39
113692,PR,4121802,2016,103
113693,PR,4121901,2016,141
113694,PR,4122008,2016,107
113695,PR,4122107,2016,39
113696,PR,4122156,2016,92
113697,PR,4122172,2016,25
113698,PR,4122206,2016,199
113699,PR,4122305,2016,214
113700,PR,4122404,2016,442
113701,PR,4122503,2016,103
113702,PR,4122602,2016,70
113703,PR,4122651,2016,57
113704,PR,4122701,2016,47
113705,PR,4122800,2016,36
113706,PR,4122909,2016,65
113707,PR,4123006,2016,90
113708,PR,4123105,2016,32
113709,PR,4123204,2016,32
113710,PR,4123303,2016,77
113711,PR,4123402,2016,84
113712,PR,4123501,2016,184
113713,PR,4123600,2016,14
113714,PR,4123709,2016,80
113715,PR,4123808,2016,83
113716,PR,4123824,2016,27
113717,PR,4123857,2016,77
113718,PR,4123907,2016,129
113719,PR,4123956,2016,31
113720,PR,4124004,2016,53
113721,PR,4124020,2016,73
113722,PR,4124053,2016,134
113723,PR,4124103,2016,347
113724,PR,4124202,2016,33
113725,PR,4124301,2016,18
113726,PR,4124400,2016,157
113727,PR,4124509,2016,45
113728,PR,4124608,2016,52
113729,PR,4124707,2016,71
113730,PR,4124806,2016,80
113731,PR,4124905,2016,56
113732,PR,4125001,2016,127
113733,PR,4125100,2016,88
113734,PR,4125209,2016,69
113735,PR,4125308,2016,39
113736,PR,4125357,2016,53
113737,PR,4125407,2016,34
113738,PR,4125456,2016,30
113739,PR,4125506,2016,1581
113740,PR,4125555,2016,17
113741,PR,4125605,2016,246
113742,PR,4125704,2016,163
113743,PR,4125753,2016,69
113744,PR,4125803,2016,66
113745,PR,4125902,2016,24
113746,PR,4126009,2016,72
113747,PR,4126108,2016,43
113748,PR,4126207,2016,50
113749,PR,4126256,2016,581
113750,PR,4126272,2016,36
113751,PR,4126306,2016,99
113752,PR,4126355,2016,33
113753,PR,4126405,2016,48
113754,PR,4126504,2016,130
113755,PR,4126603,2016,163
113756,PR,4126652,2016,23
113757,PR,4126678,2016,86
113758,PR,4126702,2016,53
113759,PR,4126801,2016,130
113760,PR,4126900,2016,55
113761,PR,4127007,2016,62
113762,PR,4127106,2016,526
113763,PR,4127205,2016,145
113764,PR,4127304,2016,140
113765,PR,4127403,2016,132
113766,PR,4127502,2016,157
113767,PR,4127601,2016,111
113768,PR,4127700,2016,753
113769,PR,4127809,2016,54
113770,PR,4127858,2016,77
113771,PR,4127882,2016,32
113772,PR,4127908,2016,82
113773,PR,4127957,2016,66
113774,PR,4127965,2016,97
113775,PR,4128005,2016,179
113776,PR,4128104,2016,782
113777,PR,4128203,2016,423
113778,PR,4128302,2016,12
113779,PR,4128401,2016,98
113780,PR,4128500,2016,197
113781,PR,4128534,2016,78
113782,PR,4128559,2016,71
113783,PR,4128609,2016,62
113784,PR,4128625,2016,20
113785,PR,4128633,2016,25
113786,PR,4128658,2016,24
113787,PR,4128708,2016,43
113788,PR,4128807,2016,50
113789,RN,2400109,2014,76
113790,RN,2400208,2014,313
113791,RN,2400307,2014,61
113792,RN,2400406,2014,21
113793,RN,2400505,2014,87
113794,RN,2400604,2014,37
113795,RN,2400703,2014,76
113796,RN,2400802,2014,65
113797,RN,2400901,2014,40
113798,RN,2401008,2014,185
113799,RN,2401107,2014,183
113800,RN,2401206,2014,65
113801,RN,2401305,2014,53
113802,RN,2401404,2014,44
113803,RN,2401453,2014,127
113804,RN,2401503,2014,34
113805,RN,2401602,2014,8
113806,RN,2401651,2014,18
113807,RN,2401701,2014,61
113808,RN,2401800,2014,62
113809,RN,2401859,2014,21
113810,RN,2401909,2014,18
113811,RN,2402006,2014,468
113812,RN,2402105,2014,60
113813,RN,2402204,2014,165
113814,RN,2402303,2014,147
113815,RN,2402402,2014,51
113816,RN,2402501,2014,60
113817,RN,2402600,2014,435
113818,RN,2402709,2014,49
113819,RN,2402808,2014,42
113820,RN,2402907,2014,37
113821,RN,2403004,2014,57
113822,RN,2403103,2014,270
113823,RN,2403202,2014,49
113824,RN,2403251,2014,1013
113825,RN,2403301,2014,44
113826,RN,2403400,2014,33
113827,RN,2403509,2014,49
113828,RN,2403608,2014,158
113829,RN,2403707,2014,34
113830,RN,2403756,2014,14
113831,RN,2403806,2014,63
113832,RN,2403905,2014,18
113833,RN,2404002,2014,28
113834,RN,2404101,2014,13
113835,RN,2404200,2014,139
113836,RN,2404309,2014,70
113837,RN,2404408,2014,53
113838,RN,2404507,2014,88
113839,RN,2404606,2014,45
113840,RN,2404705,2014,70
113841,RN,2404804,2014,15
113842,RN,2404853,2014,32
113843,RN,2404903,2014,31
113844,RN,2405009,2014,61
113845,RN,2405108,2014,48
113846,RN,2405207,2014,32
113847,RN,2405306,2014,47
113848,RN,2405405,2014,29
113849,RN,2405504,2014,11
113850,RN,2405603,2014,98
113851,RN,2405702,2014,80
113852,RN,2405801,2014,205
113853,RN,2405900,2014,20
113854,RN,2406007,2014,50
113855,RN,2406106,2014,143
113856,RN,2406155,2014,21
113857,RN,2406205,2014,33
113858,RN,2406304,2014,34
113859,RN,2406403,2014,23
113860,RN,2406502,2014,77
113861,RN,2406601,2014,65
113862,RN,2406700,2014,74
113863,RN,2406809,2014,31
113864,RN,2406908,2014,34
113865,RN,2407005,2014,58
113866,RN,2407104,2014,435
113867,RN,2407203,2014,175
113868,RN,2407252,2014,30
113869,RN,2407302,2014,66
113870,RN,2407401,2014,51
113871,RN,2407500,2014,33
113872,RN,2407609,2014,23
113873,RN,2407708,2014,71
113874,RN,2407807,2014,110
113875,RN,2407906,2014,7
113876,RN,2408003,2014,1638
113877,RN,2408102,2014,4852
113878,RN,2408201,2014,135
113879,RN,2408300,2014,217
113880,RN,2408409,2014,33
113881,RN,2408508,2014,35
113882,RN,2408607,2014,36
113883,RN,2408706,2014,19
113884,RN,2408805,2014,29
113885,RN,2408904,2014,159
113886,RN,2408953,2014,37
113887,RN,2409100,2014,63
113888,RN,2409209,2014,18
113889,RN,2409308,2014,86
113890,RN,2409332,2014,25
113891,RN,2409407,2014,160
113892,RN,2409506,2014,27
113893,RN,2409605,2014,10
113894,RN,2409704,2014,41
113895,RN,2409803,2014,112
113896,RN,2409902,2014,89
113897,RN,2410009,2014,33
113898,RN,2410108,2014,67
113899,RN,2410207,2014,49
113900,RN,2410256,2014,27
113901,RN,2410306,2014,45
113902,RN,2410405,2014,40
113903,RN,2410504,2014,29
113904,RN,2410603,2014,22
113905,RN,2410702,2014,13
113906,RN,2410801,2014,26
113907,RN,2410900,2014,36
113908,RN,2411007,2014,32
113909,RN,2411056,2014,34
113910,RN,2411106,2014,17
113911,RN,2411205,2014,228
113912,RN,2411403,2014,96
113913,RN,2411429,2014,12
113914,RN,2411502,2014,120
113915,RN,2411601,2014,14
113916,RN,2411700,2014,21
113917,RN,2411809,2014,29
113918,RN,2411908,2014,29
113919,RN,2412005,2014,459
113920,RN,2412104,2014,47
113921,RN,2412203,2014,272
113922,RN,2412302,2014,61
113923,RN,2412401,2014,35
113924,RN,2412500,2014,176
113925,RN,2412559,2014,32
113926,RN,2412609,2014,93
113927,RN,2412708,2014,51
113928,RN,2412807,2014,61
113929,RN,2412906,2014,78
113930,RN,2413003,2014,38
113931,RN,2413102,2014,33
113932,RN,2413201,2014,13
113933,RN,2413300,2014,29
113934,RN,2413359,2014,51
113935,RN,2413409,2014,43
113936,RN,2413508,2014,33
113937,RN,2413557,2014,28
113938,RN,2413607,2014,43
113939,RN,2413706,2014,32
113940,RN,2413805,2014,13
113941,RN,2413904,2014,52
113942,RN,2414001,2014,83
113943,RN,2414100,2014,65
113944,RN,2414159,2014,20
113945,RN,2414209,2014,66
113946,RN,2414308,2014,15
113947,RN,2414407,2014,130
113948,RN,2414456,2014,7
113949,RN,2414506,2014,99
113950,RN,2414605,2014,58
113951,RN,2414704,2014,38
113952,RN,2414753,2014,21
113953,RN,2414803,2014,72
113954,RN,2414902,2014,7
113955,RN,2415008,2014,11
113956,MA,2100000,1998,336
113957,MA,2100055,1998,331
113958,MA,2100154,1998,10
113959,MA,2100204,1998,24
113960,MA,2100303,1998,12
113961,MA,2100402,1998,2
113962,MA,2100436,1998,19
113963,MA,2100477,1998,9
113964,MA,2100501,1998,7
113965,MA,2100550,1998,1
113966,MA,2100600,1998,54
113967,MA,2100709,1998,13
113968,MA,2100808,1998,20
113969,MA,2100832,1998,32
113970,MA,2100873,1998,8
113971,MA,2100907,1998,87
113972,MA,2100956,1998,17
113973,MA,2101004,1998,59
113974,MA,2101103,1998,37
113975,MA,2101202,1998,406
113976,MA,2101251,1998,29
113977,MA,2101301,1998,3
113978,MA,2101350,1998,1
113979,MA,2101400,1998,148
113980,MA,2101509,1998,20
113981,MA,2101608,1998,284
113982,MA,2101707,1998,98
113983,MA,2101731,1998,16
113984,MA,2101772,1998,13
113985,MA,2101905,1998,6
113986,MA,2101939,1998,2
113987,MA,2101970,1998,1
113988,MA,2102002,1998,83
113989,MA,2102036,1998,14
113990,MA,2102077,1998,26
113991,MA,2102101,1998,76
113992,MA,2102150,1998,4
113993,MA,2102200,1998,45
113994,MA,2102309,1998,48
113995,MA,2102325,1998,59
113996,MA,2102358,1998,8
113997,MA,2102374,1998,2
113998,MA,2102408,1998,9
113999,MA,2102507,1998,3
114000,MA,2102556,1998,15
114001,MA,2102606,1998,17
114002,MA,2102705,1998,75
114003,MA,2102754,1998,4
114004,MA,2102804,1998,19
114005,MA,2102903,1998,26
114006,MA,2103000,1998,667
114007,MA,2103125,1998,12
114008,MA,2103158,1998,1
114009,MA,2103174,1998,1
114010,MA,2103208,1998,94
114011,MA,2103257,1998,12
114012,MA,2103307,1998,292
114013,MA,2103406,1998,154
114014,MA,2103505,1998,61
114015,MA,2103554,1998,5
114016,MA,2103604,1998,275
114017,MA,2103703,1998,136
114018,MA,2103752,1998,29
114019,MA,2103802,1998,8
114020,MA,2103901,1998,22
114021,MA,2104008,1998,24
114022,MA,2104057,1998,46
114023,MA,2104073,1998,8
114024,MA,2104081,1998,12
114025,MA,2104099,1998,22
114026,MA,2104107,1998,2
114027,MA,2104206,1998,2
114028,MA,2104305,1998,6
114029,MA,2104404,1998,3
114030,MA,2104503,1998,1
114031,MA,2104552,1998,27
114032,MA,2104602,1998,7
114033,MA,2104628,1998,18
114034,MA,2104651,1998,4
114035,MA,2104677,1998,19
114036,MA,2104701,1998,15
114037,MA,2104800,1998,109
114038,MA,2104909,1998,3
114039,MA,2105005,1998,4
114040,MA,2105104,1998,81
114041,MA,2105153,1998,6
114042,MA,2105203,1998,45
114043,MA,2105302,1998,959
114044,MA,2105351,1998,4
114045,MA,2105401,1998,137
114046,MA,2105427,1998,45
114047,MA,2105450,1998,21
114048,MA,2105476,1998,14
114049,MA,2105500,1998,13
114050,MA,2105609,1998,5
114051,MA,2105658,1998,4
114052,MA,2105708,1998,94
114053,MA,2105807,1998,6
114054,MA,2105906,1998,8
114055,MA,2105948,1998,6
114056,MA,2105963,1998,2
114057,MA,2106003,1998,11
114058,MA,2106102,1998,2
114059,MA,2106201,1998,1
114060,MA,2106300,1998,21
114061,MA,2106326,1998,9
114062,MA,2106359,1998,1
114063,MA,2106375,1998,2
114064,MA,2106409,1998,35
114065,MA,2106508,1998,75
114066,MA,2106607,1998,88
114067,MA,2106631,1998,7
114068,MA,2106672,1998,3
114069,MA,2106706,1998,38
114070,MA,2106755,1998,24
114071,MA,2106805,1998,9
114072,MA,2106904,1998,8
114073,MA,2107001,1998,5
114074,MA,2107100,1998,32
114075,MA,2107209,1998,27
114076,MA,2107357,1998,30
114077,MA,2107407,1998,28
114078,MA,2107456,1998,12
114079,MA,2107506,1998,123
114080,MA,2107605,1998,43
114081,MA,2107704,1998,3
114082,MA,2107803,1998,91
114083,MA,2107902,1998,3
114084,MA,2108009,1998,17
114085,MA,2108058,1998,8
114086,MA,2108108,1998,39
114087,MA,2108207,1998,150
114088,MA,2108256,1998,5
114089,MA,2108306,1998,110
114090,MA,2108405,1998,5
114091,MA,2108454,1998,24
114092,MA,2108504,1998,47
114093,MA,2108603,1998,246
114094,MA,2108702,1998,54
114095,MA,2108801,1998,52
114096,MA,2108900,1998,46
114097,MA,2109007,1998,51
114098,MA,2109056,1998,10
114099,MA,2109106,1998,80
114100,MA,2109205,1998,7
114101,MA,2109239,1998,4
114102,MA,2109270,1998,13
114103,MA,2109304,1998,2
114104,MA,2109403,1998,24
114105,MA,2109452,1998,24
114106,MA,2109502,1998,39
114107,MA,2109551,1998,8
114108,MA,2109601,1998,163
114109,MA,2109700,1998,3
114110,MA,2109759,1998,3
114111,MA,2109809,1998,18
114112,MA,2109908,1998,242
114113,MA,2110005,1998,126
114114,MA,2110039,1998,26
114115,MA,2110104,1998,49
114116,MA,2110203,1998,38
114117,MA,2110237,1998,33
114118,MA,2110278,1998,17
114119,MA,2110302,1998,8
114120,MA,2110401,1998,42
114121,MA,2110500,1998,124
114122,MA,2110609,1998,110
114123,MA,2110708,1998,85
114124,MA,2110856,1998,16
114125,MA,2110906,1998,3
114126,MA,2111003,1998,16
114127,MA,2111029,1998,8
114128,MA,2111052,1998,19
114129,MA,2111078,1998,21
114130,MA,2111102,1998,74
114131,MA,2111201,1998,209
114132,MA,2111250,1998,42
114133,MA,2111300,1998,3969
114134,MA,2111409,1998,91
114135,MA,2111508,1998,104
114136,MA,2111532,1998,21
114137,MA,2111573,1998,3
114138,MA,2111607,1998,21
114139,MA,2111631,1998,1
114140,MA,2111672,1998,1
114141,MA,2111706,1998,38
114142,MA,2111722,1998,7
114143,MA,2111748,1998,12
114144,MA,2111763,1998,21
114145,MA,2111789,1998,31
114146,MA,2111805,1998,50
114147,MA,2111904,1998,9
114148,MA,2111953,1998,9
114149,MA,2112001,1998,1
114150,MA,2112100,1998,52
114151,MA,2112209,1998,456
114152,MA,2112233,1998,61
114153,MA,2112308,1998,115
114154,MA,2112407,1998,7
114155,MA,2112456,1998,5
114156,MA,2112506,1998,96
114157,MA,2112605,1998,44
114158,MA,2112704,1998,119
114159,MA,2112803,1998,140
114160,MA,2112852,1998,3
114161,MA,2112902,1998,71
114162,MA,2113009,1998,62
114163,MA,2114007,1998,128
114164,AL,2700102,2012,115
114165,AL,2700201,2012,108
114166,AL,2700300,2012,1280
114167,AL,2700409,2012,246
114168,AL,2700508,2012,76
114169,AL,2700607,2012,37
114170,AL,2700706,2012,57
114171,AL,2700805,2012,33
114172,AL,2700904,2012,17
114173,AL,2701001,2012,178
114174,AL,2701100,2012,64
114175,AL,2701209,2012,62
114176,AL,2701308,2012,112
114177,AL,2701357,2012,34
114178,AL,2701407,2012,176
114179,AL,2701506,2012,56
114180,AL,2701605,2012,94
114181,AL,2701704,2012,115
114182,AL,2701803,2012,34
114183,AL,2701902,2012,48
114184,AL,2702009,2012,71
114185,AL,2702108,2012,126
114186,AL,2702207,2012,25
114187,AL,2702306,2012,273
114188,AL,2702355,2012,127
114189,AL,2702405,2012,285
114190,AL,2702504,2012,65
114191,AL,2702553,2012,101
114192,AL,2702603,2012,91
114193,AL,2702702,2012,22
114194,AL,2702801,2012,62
114195,AL,2702900,2012,175
114196,AL,2703007,2012,92
114197,AL,2703106,2012,178
114198,AL,2703205,2012,147
114199,AL,2703304,2012,97
114200,AL,2703403,2012,22
114201,AL,2703502,2012,17
114202,AL,2703601,2012,24
114203,AL,2703700,2012,42
114204,AL,2703759,2012,46
114205,AL,2703809,2012,123
114206,AL,2703908,2012,24
114207,AL,2704005,2012,121
114208,AL,2704104,2012,120
114209,AL,2704203,2012,127
114210,AL,2704302,2012,5912
114211,AL,2704401,2012,131
114212,AL,2704500,2012,123
114213,AL,2704609,2012,51
114214,AL,2704708,2012,303
114215,AL,2704807,2012,92
114216,AL,2704906,2012,16
114217,AL,2705002,2012,69
114218,AL,2705101,2012,152
114219,AL,2705200,2012,97
114220,AL,2705309,2012,38
114221,AL,2705408,2012,38
114222,AL,2705507,2012,178
114223,AL,2705606,2012,50
114224,AL,2705705,2012,131
114225,AL,2705804,2012,30
114226,AL,2705903,2012,12
114227,AL,2706000,2012,59
114228,AL,2706109,2012,49
114229,AL,2706208,2012,27
114230,AL,2706307,2012,550
114231,AL,2706406,2012,111
114232,AL,2706422,2012,71
114233,AL,2706448,2012,64
114234,AL,2706505,2012,81
114235,AL,2706604,2012,36
114236,AL,2706703,2012,386
114237,AL,2706802,2012,93
114238,AL,2706901,2012,242
114239,AL,2707008,2012,19
114240,AL,2707107,2012,99
114241,AL,2707206,2012,66
114242,AL,2707305,2012,140
114243,AL,2707404,2012,47
114244,AL,2707503,2012,87
114245,AL,2707602,2012,62
114246,AL,2707701,2012,459
114247,AL,2707800,2012,32
114248,AL,2707909,2012,39
114249,AL,2708006,2012,300
114250,AL,2708105,2012,51
114251,AL,2708204,2012,33
114252,AL,2708303,2012,190
114253,AL,2708402,2012,169
114254,AL,2708501,2012,170
114255,AL,2708600,2012,337
114256,AL,2708709,2012,28
114257,AL,2708808,2012,180
114258,AL,2708907,2012,68
114259,AL,2708956,2012,79
114260,AL,2709004,2012,35
114261,AL,2709103,2012,106
114262,AL,2709152,2012,225
114263,AL,2709202,2012,110
114264,AL,2709301,2012,379
114265,AL,2709400,2012,122
114266,AL,2700000,2005,3
114267,AL,2700102,2005,102
114268,AL,2700201,2005,103
114269,AL,2700300,2005,1175
114270,AL,2700409,2005,180
114271,AL,2700508,2005,37
114272,AL,2700607,2005,26
114273,AL,2700706,2005,43
114274,AL,2700805,2005,37
114275,AL,2700904,2005,11
114276,AL,2701001,2005,115
114277,AL,2701100,2005,48
114278,AL,2701209,2005,51
114279,AL,2701308,2005,89
114280,AL,2701357,2005,34
114281,AL,2701407,2005,146
114282,AL,2701506,2005,55
114283,AL,2701605,2005,74
114284,AL,2701704,2005,74
114285,AL,2701803,2005,33
114286,AL,2701902,2005,45
114287,AL,2702009,2005,58
114288,AL,2702108,2005,98
114289,AL,2702207,2005,33
114290,AL,2702306,2005,214
114291,AL,2702355,2005,116
114292,AL,2702405,2005,284
114293,AL,2702504,2005,47
114294,AL,2702553,2005,90
114295,AL,2702603,2005,56
114296,AL,2702702,2005,18
114297,AL,2702801,2005,64
114298,AL,2702900,2005,148
114299,AL,2703007,2005,83
114300,AL,2703106,2005,127
114301,AL,2703205,2005,87
114302,AL,2703304,2005,101
114303,AL,2703403,2005,34
114304,AL,2703502,2005,41
114305,AL,2703601,2005,35
114306,AL,2703700,2005,17
114307,AL,2703759,2005,40
114308,AL,2703809,2005,102
114309,AL,2703908,2005,30
114310,AL,2704005,2005,121
114311,AL,2704104,2005,85
114312,AL,2704203,2005,82
114313,AL,2704302,2005,5141
114314,AL,2704401,2005,71
114315,AL,2704500,2005,77
114316,AL,2704609,2005,24
114317,AL,2704708,2005,174
114318,AL,2704807,2005,98
114319,AL,2704906,2005,13
114320,AL,2705002,2005,115
114321,AL,2705101,2005,109
114322,AL,2705200,2005,70
114323,AL,2705309,2005,16
114324,AL,2705408,2005,27
114325,AL,2705507,2005,103
114326,AL,2705606,2005,48
114327,AL,2705705,2005,115
114328,AL,2705804,2005,32
114329,AL,2705903,2005,15
114330,AL,2706000,2005,68
114331,AL,2706109,2005,24
114332,AL,2706208,2005,25
114333,AL,2706307,2005,396
114334,AL,2706406,2005,75
114335,AL,2706422,2005,52
114336,AL,2706448,2005,49
114337,AL,2706505,2005,53
114338,AL,2706604,2005,43
114339,AL,2706703,2005,319
114340,AL,2706802,2005,75
114341,AL,2706901,2005,129
114342,AL,2707008,2005,14
114343,AL,2707107,2005,62
114344,AL,2707206,2005,36
114345,AL,2707305,2005,162
114346,AL,2707404,2005,33
114347,AL,2707503,2005,94
114348,AL,2707602,2005,53
114349,AL,2707701,2005,299
114350,AL,2707800,2005,35
114351,AL,2707909,2005,23
114352,AL,2708006,2005,206
114353,AL,2708105,2005,51
114354,AL,2708204,2005,16
114355,AL,2708303,2005,166
114356,AL,2708402,2005,111
114357,AL,2708501,2005,115
114358,AL,2708600,2005,287
114359,AL,2708709,2005,43
114360,AL,2708808,2005,170
114361,AL,2708907,2005,57
114362,AL,2708956,2005,56
114363,AL,2709004,2005,35
114364,AL,2709103,2005,110
114365,AL,2709152,2005,146
114366,AL,2709202,2005,101
114367,AL,2709301,2005,412
114368,AL,2709400,2005,170
114369,MG,3100104,2009,48
114370,MG,3100203,2009,170
114371,MG,3100302,2009,113
114372,MG,3100401,2009,27
114373,MG,3100500,2009,61
114374,MG,3100609,2009,70
114375,MG,3100708,2009,11
114376,MG,3100807,2009,24
114377,MG,3100906,2009,137
114378,MG,3101003,2009,41
114379,MG,3101102,2009,160
114380,MG,3101201,2009,47
114381,MG,3101300,2009,28
114382,MG,3101409,2009,6
114383,MG,3101508,2009,278
114384,MG,3101607,2009,473
114385,MG,3101631,2009,24
114386,MG,3101706,2009,220
114387,MG,3101805,2009,39
114388,MG,3101904,2009,90
114389,MG,3102001,2009,96
114390,MG,3102050,2009,30
114391,MG,3102100,2009,93
114392,MG,3102209,2009,24
114393,MG,3102308,2009,86
114394,MG,3102407,2009,22
114395,MG,3102506,2009,27
114396,MG,3102605,2009,248
114397,MG,3102704,2009,40
114398,MG,3102803,2009,101
114399,MG,3102852,2009,46
114400,MG,3102902,2009,92
114401,MG,3103009,2009,57
114402,MG,3103108,2009,13
114403,MG,3103207,2009,15
114404,MG,3103306,2009,21
114405,MG,3103405,2009,249
114406,MG,3103504,2009,726
114407,MG,3103603,2009,10
114408,MG,3103702,2009,46
114409,MG,3103751,2009,17
114410,MG,3103801,2009,21
114411,MG,3103900,2009,44
114412,MG,3104007,2009,647
114413,MG,3104106,2009,63
114414,MG,3104205,2009,200
114415,MG,3104304,2009,77
114416,MG,3104403,2009,23
114417,MG,3104452,2009,16
114418,MG,3104502,2009,61
114419,MG,3104601,2009,87
114420,MG,3104700,2009,98
114421,MG,3104809,2009,25
114422,MG,3104908,2009,117
114423,MG,3105004,2009,58
114424,MG,3105103,2009,184
114425,MG,3105202,2009,33
114426,MG,3105301,2009,25
114427,MG,3105400,2009,123
114428,MG,3105509,2009,46
114429,MG,3105608,2009,913
114430,MG,3105707,2009,45
114431,MG,3105905,2009,136
114432,MG,3106002,2009,48
114433,MG,3106101,2009,20
114434,MG,3106200,2009,13869
114435,MG,3106309,2009,140
114436,MG,3106408,2009,52
114437,MG,3106507,2009,77
114438,MG,3106606,2009,25
114439,MG,3106655,2009,17
114440,MG,3106705,2009,1768
114441,MG,3106804,2009,33
114442,MG,3106903,2009,120
114443,MG,3107000,2009,22
114444,MG,3107109,2009,299
114445,MG,3107208,2009,23
114446,MG,3107307,2009,257
114447,MG,3107406,2009,285
114448,MG,3107505,2009,69
114449,MG,3107604,2009,22
114450,MG,3107703,2009,17
114451,MG,3107802,2009,93
114452,MG,3107901,2009,49
114453,MG,3108008,2009,131
114454,MG,3108107,2009,41
114455,MG,3108206,2009,45
114456,MG,3108255,2009,35
114457,MG,3108305,2009,128
114458,MG,3108404,2009,111
114459,MG,3108503,2009,29
114460,MG,3108552,2009,53
114461,MG,3108602,2009,198
114462,MG,3108701,2009,34
114463,MG,3108800,2009,30
114464,MG,3108909,2009,96
114465,MG,3109006,2009,180
114466,MG,3109105,2009,67
114467,MG,3109204,2009,54
114468,MG,3109253,2009,31
114469,MG,3109303,2009,102
114470,MG,3109402,2009,154
114471,MG,3109451,2009,41
114472,MG,3109501,2009,81
114473,MG,3109600,2009,24
114474,MG,3109709,2009,67
114475,MG,3109808,2009,17
114476,MG,3109907,2009,53
114477,MG,3110004,2009,178
114478,MG,3110103,2009,26
114479,MG,3110202,2009,30
114480,MG,3110301,2009,97
114481,MG,3110400,2009,28
114482,MG,3110509,2009,125
114483,MG,3110608,2009,166
114484,MG,3110707,2009,112
114485,MG,3110806,2009,11
114486,MG,3110905,2009,128
114487,MG,3111002,2009,139
114488,MG,3111101,2009,137
114489,MG,3111150,2009,19
114490,MG,3111200,2009,397
114491,MG,3111309,2009,91
114492,MG,3111408,2009,36
114493,MG,3111507,2009,75
114494,MG,3111606,2009,165
114495,MG,3111705,2009,21
114496,MG,3111804,2009,73
114497,MG,3111903,2009,37
114498,MG,3112000,2009,92
114499,MG,3112059,2009,23
114500,MG,3112109,2009,18
114501,MG,3112208,2009,47
114502,MG,3112307,2009,168
114503,MG,3112406,2009,41
114504,MG,3112505,2009,41
114505,MG,3112604,2009,113
114506,MG,3112653,2009,32
114507,MG,3112703,2009,56
114508,MG,3112802,2009,42
114509,MG,3112901,2009,47
114510,MG,3113008,2009,153
114511,MG,3113107,2009,19
114512,MG,3113206,2009,136
114513,MG,3113305,2009,309
114514,MG,3113404,2009,536
114515,MG,3113503,2009,60
114516,MG,3113602,2009,45
114517,MG,3113701,2009,142
114518,MG,3113800,2009,11
114519,MG,3113909,2009,83
114520,MG,3114006,2009,64
114521,MG,3114105,2009,67
114522,MG,3114204,2009,131
114523,MG,3114303,2009,196
114524,MG,3114402,2009,114
114525,MG,3114501,2009,105
114526,MG,3114550,2009,44
114527,MG,3114600,2009,26
114528,MG,3114709,2009,25
114529,MG,3114808,2009,35
114530,MG,3114907,2009,15
114531,MG,3115003,2009,11
114532,MG,3115102,2009,119
114533,MG,3115201,2009,25
114534,MG,3115300,2009,545
114535,MG,3115359,2009,28
114536,MG,3115409,2009,7
114537,MG,3115458,2009,52
114538,MG,3115474,2009,29
114539,MG,3115508,2009,173
114540,MG,3115607,2009,5
114541,MG,3115706,2009,57
114542,MG,3115805,2009,64
114543,MG,3115904,2009,23
114544,MG,3116001,2009,36
114545,MG,3116100,2009,76
114546,MG,3116159,2009,50
114547,MG,3116209,2009,22
114548,MG,3116308,2009,52
114549,MG,3116407,2009,12
114550,MG,3116506,2009,31
114551,MG,3116605,2009,157
114552,MG,3116704,2009,42
114553,MG,3116803,2009,58
114554,MG,3116902,2009,18
114555,MG,3117009,2009,12
114556,MG,3117108,2009,77
114557,MG,3117207,2009,11
114558,MG,3117306,2009,140
114559,MG,3117405,2009,30
114560,MG,3117504,2009,106
114561,MG,3117603,2009,29
114562,MG,3117702,2009,82
114563,MG,3117801,2009,50
114564,MG,3117836,2009,58
114565,MG,3117876,2009,22
114566,MG,3117900,2009,65
114567,MG,3118007,2009,245
114568,MG,3118106,2009,22
114569,MG,3118205,2009,33
114570,MG,3118304,2009,744
114571,MG,3118403,2009,144
114572,MG,3118502,2009,10
114573,MG,3118601,2009,3101
114574,MG,3118700,2009,52
114575,MG,3118809,2009,145
114576,MG,3118908,2009,44
114577,MG,3119005,2009,26
114578,MG,3119104,2009,157
114579,MG,3119203,2009,63
114580,MG,3119302,2009,166
114581,MG,3119401,2009,584
114582,MG,3119500,2009,41
114583,MG,3119609,2009,27
114584,MG,3119708,2009,14
114585,MG,3119807,2009,21
114586,MG,3119906,2009,36
114587,MG,3119955,2009,28
114588,MG,3120003,2009,29
114589,MG,3120102,2009,25
114590,MG,3120151,2009,22
114591,MG,3120201,2009,67
114592,MG,3120300,2009,23
114593,MG,3120409,2009,35
114594,MG,3120508,2009,67
114595,MG,3120607,2009,22
114596,MG,3120706,2009,21
114597,MG,3120805,2009,86
114598,MG,3120839,2009,25
114599,MG,3120870,2009,37
114600,MG,3120904,2009,466
114601,MG,3121001,2009,41
114602,MG,3121100,2009,54
114603,MG,3121209,2009,47
114604,MG,3121258,2009,38
114605,MG,3121308,2009,40
114606,MG,3121407,2009,51
114607,MG,3121506,2009,34
